# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000248445    5  115783243  115843972    195      34  129699      -1.2846    4.4409e-16      -1.2846
ENSG00000249167    5  115910178  115927094     55       7  127643     -0.61821    3.3307e-16     -0.61821
ENSG00000251311    5  116078687  116097905     47      12  129665      -1.9459    4.4409e-16      -1.9459
ENSG00000249150    5  116156689  116165883     25       6  130176     -0.87082    3.3307e-16     -0.87082
ENSG00000250949    5  116366896  116374265     23       7  125413      0.52391    3.3307e-16      0.52391
ENSG00000248663    5  116751205  116881993    522      33  129102      0.28805    3.3307e-16      0.28805
ENSG00000249797    5  117260703  117601730   1292      55  128741     -0.99164    3.3307e-16     -0.99164
ENSG00000250427    5  117618270  117620477     12       2  123775     -0.84932    3.3307e-16     -0.84932
ENSG00000250891    5  117803851  117897812    412      29  128840      0.54972    3.3307e-16      0.54972
ENSG00000249551    5  117911270  117917019     27       4  129716      -2.4953    4.4409e-16      -2.4953
ENSG00000249128    5  117931883  117963787    131      23  124983     -0.59132    3.3307e-16     -0.59132
ENSG00000249426    5  118096169  118121154     88      12  126708      -1.8268    4.4409e-16      -1.8268
ENSG00000169570    5  118173017  118324240    257      26  128126      -2.5292    4.4409e-16      -2.5292
ENSG00000249494    5  118342042  118406585    108      19  128242      -1.0722    4.4409e-16      -1.0722
ENSG00000172869    5  118373467  118584833    287      33  126691     -0.66847    3.3307e-16     -0.66847
ENSG00000145779    5  118604387  118735383    443      34  127781       2.0206    4.4409e-16       2.0206
ENSG00000133835    5  118788138  118972894    495      28  128422       1.1907    4.4409e-16       1.1907
ENSG00000251293    5  119581143  119669197    424      27  126836     -0.17088    3.6082e-16     -0.17088
ENSG00000261036    5  119681602  119740532    170      17  122066     -0.25174    3.3307e-16     -0.25174
ENSG00000184838    5  119799973  120023027    810      52  125062      -0.5196    3.3307e-16      -0.5196
ENSG00000248927    5  120116913  120126473     33       6  121820      -1.3111    4.4409e-16      -1.3111
ENSG00000229855    5  120535399  120693093    617      37  129033      0.83262    3.3307e-16      0.83262
ENSG00000181867    5  121187650  121188528      1       1  130644      -1.0655    4.4409e-16      -1.0655
ENSG00000151304    5  121297656  121411265    193      13  125861     -0.28567    3.3307e-16     -0.28567
ENSG00000113083    5  121398890  121414055     20       4  130083      -1.0474    4.4409e-16      -1.0474
ENSG00000247311    5  121464457  121490551     34      14  125068     -0.60866    3.3307e-16     -0.60866
ENSG00000164185    5  121465208  121489266     32      13  124720      -1.1364    4.4409e-16      -1.1364
ENSG00000250803    5  121465317  121519644     78      20  125291      0.28671    3.3307e-16      0.28671
ENSG00000064692    5  121647049  121799914    225      22  127572       0.7841    3.3307e-16       0.7841
ENSG00000249621    5  121656986  121659053      3       1  130644       1.7978    4.4409e-16       1.7978
ENSG00000249916    5  121705457  121719263     10       3  127884        1.086    4.4409e-16        1.086
ENSG00000250328    5  121772192  121814782     65       8  128220      -1.1955    4.4409e-16      -1.1955
ENSG00000251538    5  121964647  122066380    278      20  129689      -2.1182    4.4409e-16      -2.1182
ENSG00000205302    5  122110691  122165803    193      19  129577      -1.7843    4.4409e-16      -1.7843
ENSG00000064652    5  122179134  122365049    579      20  128379      -1.2374    4.4409e-16      -1.2374
ENSG00000168938    5  122358945  122372436     39      10  119858      -1.0646    4.4409e-16      -1.0646
ENSG00000249996    5  122371966  122390362     63      15  130134      -1.1631    4.4409e-16      -1.1631
ENSG00000061455    5  122424816  122529960    390      30  128996      -1.4994    4.4409e-16      -1.4994
ENSG00000168944    5  122680579  122759286    219      13  129084      -1.7704    4.4409e-16      -1.7704
ENSG00000151292    5  122847793  122952739    165      14  129048     -0.16948    3.6082e-16     -0.16948
ENSG00000253807    5  123395487  123740772    844      56  128036     -0.89922    3.3307e-16     -0.89922
ENSG00000251421    5  123731296  123736348     13       4  129821       0.9156    3.3307e-16       0.9156
ENSG00000251214    5  123795605  123796242      4       2  130644      0.55901    3.3307e-16      0.55901
ENSG00000248296    5  123828468  123872041    147      18  129660     -0.55924    3.3307e-16     -0.55924
ENSG00000168916    5  123972606  124084500    312      34  128920       1.0311    4.4409e-16       1.0311
ENSG00000249112    5  124043520  124046430     10       2  130539     -0.26743    3.3307e-16     -0.26743
ENSG00000260192    5  124144674  124937920   2454     168  129046       2.2311    4.4409e-16       2.2311
ENSG00000249261    5  124204665  124205607      2       1  130644      0.99469    3.3307e-16      0.99469
ENSG00000250402    5  124712521  124713132      3       1  130644       2.4871    4.4409e-16       2.4871
ENSG00000248752    5  125412493  125615493    634      22  129015       1.6535    4.4409e-16       1.6535
ENSG00000248107    5  125515270  125529543     34       8  128331       1.5934    4.4409e-16       1.5934
ENSG00000155324    5  125695824  125832186    400      56  127036      0.37199    3.3307e-16      0.37199
ENSG00000250602    5  125769197  125826063    220      36  127939       -0.494    3.3307e-16       -0.494
ENSG00000164904    5  125866892  125931110    180      30  128388       2.2471    4.4409e-16       2.2471
ENSG00000164902    5  125935960  125962944     76       8  128551      0.78609    3.3307e-16      0.78609
ENSG00000196900    5  125967414  125971979     15       3  127466     -0.21977    3.6082e-16     -0.21977
ENSG00000251072    5  126087655  126112178     93      17  127929    -0.077216    3.4694e-16    -0.077216
ENSG00000113368    5  126112315  126172712    181      25  126830     -0.54577    3.3307e-16     -0.54577
ENSG00000173926    5  126203406  126366500    404      10  112529      0.63786    3.3307e-16      0.63786
ENSG00000164241    5  126378250  126409184     76       8  118500      0.73584    3.3307e-16      0.73584
ENSG00000283897    5  126550851  126565501     40       7  116202      0.23833    3.6082e-16      0.23833
ENSG00000145794    5  126626523  126801429    571      24  125762      0.40772    3.3307e-16      0.40772
ENSG00000271766    5  126813987  126814429      2       1  124486       0.1869    3.6082e-16       0.1869
ENSG00000164244    5  126853301  126890781     93       8  126275       0.3788    3.3307e-16       0.3788
ENSG00000282925    5  126924438  126926402      2       1  130644     -0.12234    3.4694e-16     -0.12234
ENSG00000205279    5  126984736  126994322     30      12  125492      0.18658    3.6082e-16      0.18658
ENSG00000248799    5  126987385  126999721     41       9  123677      0.11714    3.4694e-16      0.11714
ENSG00000230561    5  127039081  127277326    436      34  118870        1.789    4.4409e-16        1.789
ENSG00000250603    5  127174178  127193496     28       4  128672       2.6067    4.4409e-16       2.6067
ENSG00000245937    5  127276118  127418864    268      24  128349     -0.76028    3.3307e-16     -0.76028
ENSG00000064651    5  127419458  127525380    162      14  126198      -1.0306    4.4409e-16      -1.0306
ENSG00000138829    5  127593601  127994878   1145      36  128635      -1.4299    4.4409e-16      -1.4299
ENSG00000113396    5  127873706  128369335   1880      49  128837      -3.7238    4.4409e-16      -3.7238
ENSG00000066583    5  128430444  128449721     61      11  124535     -0.99599    3.3307e-16     -0.99599
ENSG00000249421    5  128795252  128796382      3       2  112925      0.52462    3.3307e-16      0.52462
ENSG00000145808    5  128795958  129074376    691      31  128954      0.48504    3.3307e-16      0.48504
ENSG00000251680    5  128836054  129241610   1013      32  128564      0.52788    3.3307e-16      0.52788
ENSG00000186367    5  129083772  129102425     59       9  129305      0.66044    3.3307e-16      0.66044
ENSG00000198108    5  129240165  129522327    475      21  128669      0.35241    3.3307e-16      0.35241
ENSG00000169567    5  130494720  130507428     40       3  128131     -0.73765    3.3307e-16     -0.73765
ENSG00000186687    5  130506503  130541119     66       6  128572      -1.8105    4.4409e-16      -1.8105
ENSG00000158985    5  130581186  130734140    165      13  127911     -0.19754    3.6082e-16     -0.19754
ENSG00000158987    5  130759614  130970929    291      12  127294     -0.56263    3.3307e-16     -0.56263
ENSG00000273217    5  130761584  131132676    492      16  127022     -0.76022    3.3307e-16     -0.76022
ENSG00000217128    5  130977407  131132756    199      14  126591     -0.56181    3.3307e-16     -0.56181
ENSG00000239642    5  131142686  131281391    197      14  126747     -0.57944    3.3307e-16     -0.57944
ENSG00000281938    5  131142836  131329971    266      14  126945     -0.61034    3.3307e-16     -0.61034
ENSG00000234758    5  131280101  131303913     26       5  124298     -0.65602    3.3307e-16     -0.65602
ENSG00000164398    5  131285666  131347936     95      13  126549     -0.21153    3.6082e-16     -0.21153
ENSG00000223548    5  131339285  131342715     10       3  121761      0.34203    3.3307e-16      0.34203
ENSG00000231585    5  131347141  131348892      3       1  130644     0.081964    3.4694e-16     0.081964
ENSG00000164400    5  131409483  131411863      5       2  122670       0.4287    3.3307e-16       0.4287
ENSG00000224015    5  131514927  131516821      7       3  125329     -0.69848    3.3307e-16     -0.69848
ENSG00000237714    5  131520569  131528501     15       4  123555     -0.37798    3.3307e-16     -0.37798
ENSG00000072682    5  131527531  131631008    237      21  127873     -0.42701    3.3307e-16     -0.42701
ENSG00000131435    5  131593364  131609147     41       7  127812     -0.91452    3.3307e-16     -0.91452
ENSG00000197208    5  131630136  131679899    122      10  127692     -0.70432    3.3307e-16     -0.70432
ENSG00000197375    5  131705444  131731306     84       9  129434     -0.78363    3.3307e-16     -0.78363
ENSG00000283782    5  131746524  131981771    437      29  128883     -0.71195    3.3307e-16     -0.71195
ENSG00000238160    5  131755108  131762406     21       6  130153     -0.64752    3.3307e-16     -0.64752
ENSG00000234290    5  131804582  131808735     11       3  130644    -0.067835    3.4694e-16    -0.067835
ENSG00000125347    5  131817301  131826490     37       3  128116     -0.74776    3.3307e-16     -0.74776
ENSG00000113525    5  131877136  131892530     13       3  128716      0.11393    3.4694e-16      0.11393
ENSG00000113522    5  131891711  131982036    102       6  127824     -0.46818    3.3307e-16     -0.46818
ENSG00000223442    5  131966281  131999964     51       6  127757     -0.06037    3.4694e-16     -0.06037
ENSG00000169194    5  131991955  131996802      9       2  130151     -0.44947    3.3307e-16     -0.44947
ENSG00000113520    5  132009678  132018368     15       2  130086     -0.58597    3.3307e-16     -0.58597
ENSG00000230612    5  132024373  132059417     74       5  127450      0.19784    3.6082e-16      0.19784
ENSG00000131437    5  132028320  132073330     79       5  127692     0.027734    3.5041e-16     0.027734
ENSG00000205089    5  132083137  132090095      6       2  130566       1.2704    4.4409e-16       1.2704
ENSG00000164402    5  132086509  132142933     85       8  127739       1.1232    4.4409e-16       1.1232
ENSG00000198944    5  132149279  132152489      5       2  130644      0.18036    3.6082e-16      0.18036
ENSG00000164403    5  132157833  132166590      7       2  128432     -0.13175    3.6082e-16     -0.13175
ENSG00000164404    5  132196873  132202576     15       4  129173      -1.3743    4.4409e-16      -1.3743
ENSG00000164405    5  132202252  132203723      5       3  125833      -1.9727    4.4409e-16      -1.9727
ENSG00000164406    5  132208014  132210738      8       2  130644      -1.9868    4.4409e-16      -1.9868
