"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"BP"	"Unique in Amyg - Up"	"GO:0099084"	"postsynaptic specialization organization"	18	"18/1638"	"85/18913"	2.44511958629606	0.000299462742971531	0.00775608504296265	"Cfl1, Cnksr2, Pten, Hspa8, Prickle2, Cript, Nrxn1, Prickle1, Insyn1, Arhgef9, Gap43, Lrrc4, Sptbn2, Arf6, Nptxr, Ptk2b, Psd, Slitrk3"
"BP"	"Unique in Amyg - Up"	"GO:0048489"	"synaptic vesicle transport"	13	"13/1638"	"51/18913"	2.94319950202303	0.000306232904391685	0.00789554339015304	"Snca, Cnih2, Arf1, Lin7c, Cdk5, Bloc1s4, Bloc1s2, Rab3a, Ap3s2, Map2, Ap3m2, Bloc1s1, Ap3b2"
"BP"	"Unique in Amyg - Up"	"GO:0061620"	"glycolytic process through glucose-6-phosphate"	7	"7/1638"	"17/18913"	4.75439919557567	0.00032200833085019	0.0082278182474636	"Pgam1, Tpi1, Eno1, Pfkp, Foxk2, Pkm, Gapdh"
"BP"	"Unique in Amyg - Up"	"GO:0071816"	"tail-anchored membrane protein insertion into ER membrane"	7	"7/1638"	"17/18913"	4.75439919557567	0.00032200833085019	0.0082278182474636	"Emc3, Get1, Emc7, Emc6, Mmgt1, Emc2, Get3"
"BP"	"Unique in Amyg - Up"	"GO:0007611"	"learning or memory"	51	"51/1638"	"360/18913"	1.63573972323972	0.000324451790345384	0.0082532424169107	"Cck, Nr4a2, Snap25, Pten, Thra, Amph, Adcy1, Bdnf, B4galt2, Ptgs2, Vip, Ndrg4, Taco1, Pja2, Pak1, Itga8, Nptn, Syt4, Nog, Nrxn1, Actr2, Rogdi, Cnr1, Cdk5, Scn2a, Slc17a7, Ric8a, Btg2, Ptn, Chst10, Prnp, Large1, Nptx2, Gpi, Htr2a, Atad1, Tbr1, Arl6ip5, Plk2, Vdac3, Drd5, Arc, Neurod2, Slc1a1, Brinp1, Ift20, Pafah1b1, Gmfb, Jun, Camk2n1, Ahr"
"BP"	"Unique in Amyg - Up"	"GO:0048490"	"anterograde synaptic vesicle transport"	8	"8/1638"	"22/18913"	4.1986901986902	0.000328927873677995	0.00825652433575867	"Cnih2, Bloc1s4, Bloc1s2, Ap3s2, Map2, Ap3m2, Bloc1s1, Ap3b2"
"BP"	"Unique in Amyg - Up"	"GO:0099514"	"synaptic vesicle cytoskeletal transport"	8	"8/1638"	"22/18913"	4.1986901986902	0.000328927873677995	0.00825652433575867	"Cnih2, Bloc1s4, Bloc1s2, Ap3s2, Map2, Ap3m2, Bloc1s1, Ap3b2"
"BP"	"Unique in Amyg - Up"	"GO:0099517"	"synaptic vesicle transport along microtubule"	8	"8/1638"	"22/18913"	4.1986901986902	0.000328927873677995	0.00825652433575867	"Cnih2, Bloc1s4, Bloc1s2, Ap3s2, Map2, Ap3m2, Bloc1s1, Ap3b2"
"BP"	"Unique in Amyg - Up"	"GO:1902410"	"mitotic cytokinetic process"	10	"10/1638"	"33/18913"	3.4989084989085	0.000333740847388227	0.0083405936334128	"Arf1, Chmp1a, Chmp5, Mtmr4, Rab11a, Chmp3, Vps4a, Arf6, Chmp6, Chmp2a"
"BP"	"Unique in Amyg - Up"	"GO:0007031"	"peroxisome organization"	11	"11/1638"	"39/18913"	3.25667637206099	0.000341365546972028	0.00849389033470139	"Rab8b, Acot8, Dnm1l, Zfand6, Tmem135, Mff, Pex26, Pex5, Pex10, Pex11b, Usp9x"
"BP"	"Unique in Amyg - Up"	"GO:0016241"	"regulation of macroautophagy"	26	"26/1638"	"147/18913"	2.04222006262823	0.000351223171085997	0.00870117229933917	"Scoc, Rab12, Tbk1, Ube2a, Atg12, Ubqln1, Dnm1l, Tigar, Sec22b, Fkbp8, Atp5if1, Pip4k2c, Bnip3l, Slc25a4, Bnip3, Fbxw7, Tomm7, Smcr8, Becn1, Atg5, Moap1, Slc25a5, Rab3gap1, Lypla1, Pik3c3, Sesn1"
"BP"	"Unique in Amyg - Up"	"GO:0034605"	"cellular response to heat"	15	"15/1638"	"65/18913"	2.66455339532263	0.000353371181110623	0.00871648913406202	"Chordc1, Hspa8, Atp2a2, Hsp90ab1, Dnajb1, Hsbp1, Ptgs2, Ier5, Hspd1, Rasa3, Hikeshi, Eif2s1, Sumo1, Hdac2, Rbbp7"
"BP"	"Unique in Amyg - Up"	"GO:0042594"	"response to starvation"	42	"42/1638"	"283/18913"	1.71359971006614	0.000401003846055874	0.00984879273632057	"Sstr1, Hspa8, Xbp1, Ddit3, Lrp11, Map1lc3a, Mapk8, Micu1, Pak1, Atf4, Sstr2, Gpr155, Cps1, Slc38a2, Adcyap1, Gnpat, Foxk2, Eif2s1, Higd1a, Atf2, Atg4b, Mapk1, Rragc, Ywhaz, Prkag2, Vps41, Smdt1, Map3k5, Becn1, Eif2a, Rps25, Sar1b, Inhbb, Atg5, Jun, Adsl, Gabarapl1, Rpl26, Yars1, Pik3c3, Slc3a2, Sesn1"
"BP"	"Unique in Amyg - Up"	"GO:0046823"	"negative regulation of nucleocytoplasmic transport"	9	"9/1638"	"28/18913"	3.71134222919937	0.000405323604986161	0.00988600184899143	"Chp1, Txn1, Cdk5, Rangap1, Sumo1, Cabp1, Ei24, Ppp2ca, Ufm1"
"BP"	"Unique in Amyg - Up"	"GO:0034198"	"cellular response to amino acid starvation"	14	"14/1638"	"59/18913"	2.73982326524699	0.000406145431776412	0.00988600184899143	"Map1lc3a, Mapk8, Atf4, Gpr155, Slc38a2, Eif2s1, Atf2, Mapk1, Rragc, Map3k5, Becn1, Rps25, Sar1b, Sesn1"
"BP"	"Unique in Amyg - Up"	"GO:0046928"	"regulation of neurotransmitter secretion"	22	"22/1638"	"117/18913"	2.17111758137399	0.000407723838980868	0.00988600184899143	"Snca, Calm1, Stx1a, Calm2, Atp2a2, Pfn2, Sv2b, Fmr1, Snap29, Dnm1l, Stxbp5l, Syt4, Rap1b, Slc38a2, Rab3a, Fbxo45, Rab5a, Syt1, Ncs1, Dvl1, Cplx3, Rab3gap1"
"BP"	"Unique in Amyg - Up"	"GO:0017156"	"calcium-ion regulated exocytosis"	17	"17/1638"	"80/18913"	2.45360958485958	0.000417800503195805	0.0100206994033579	"Ppp3cb, Stx1a, Snap25, Arl8b, Atp2a2, Syt17, Arf1, Syt13, Syt4, Rap1b, Cdk5, Vamp7, Rab3a, Syt1, Sptbn2, Cadps, Rab3gap1"
"BP"	"Unique in Amyg - Up"	"GO:0097479"	"synaptic vesicle localization"	15	"15/1638"	"66/18913"	2.62418137418137	0.000421201457513888	0.0100206994033579	"Snca, Pten, Cnih2, Arf1, Lin7c, Nrxn1, Cdk5, Bloc1s4, Bloc1s2, Rab3a, Ap3s2, Map2, Ap3m2, Bloc1s1, Ap3b2"
"BP"	"Unique in Amyg - Up"	"GO:0000910"	"cytokinesis"	29	"29/1638"	"173/18913"	1.93552337193956	0.000422072280941716	0.0100206994033579	"Calm1, Cfl1, Calm2, Kif3b, Pin1, Rasa1, Spire1, Arf1, Jtb, Actr3, Chmp1a, Chmp5, Mtmr4, Actr2, Dctn3, Fsd1, Rab11a, Septin5, Chmp3, Vps4a, Rock2, Arf6, Cdc42, Chmp6, Becn1, Chmp2a, Cetn2, Pik3c3, Anxa11"
"BP"	"Unique in Amyg - Up"	"GO:0021987"	"cerebral cortex development"	29	"29/1638"	"173/18913"	1.93552337193956	0.000422072280941716	0.0100206994033579	"Slc2a3, Wdr47, Mkks, Gria2, Nr4a2, Tubb2a, Akirin2, Bmerb1, Tubb2b, Zbtb18, Bad, Nr2f1, Slc38a2, Cdk5, Lhx2, Scn2a, Fbxo45, Socs7, Kcna2, Bhlhe22, Bnip3, Cdk5r1, Tbr1, Nefl, Pex5, Pafah1b1, Nars1, Emx1, Emx2"
"BP"	"Unique in Amyg - Up"	"GO:0031623"	"receptor internalization"	29	"29/1638"	"173/18913"	1.93552337193956	0.000422072280941716	0.0100206994033579	"Snca, Gria2, Snap25, Ap2s1, Tspan7, Grk3, Syt17, Fmr1, Arf1, Usp46, Scyl2, Sdcbp, Ramp3, Ap2m1, Napb, Cltc, Grk2, Pip5k1c, Rab5a, Ntf3, Atad1, Synj2bp, Plk2, Ap2b1, Tmub1, Arc, Grb2, Grem1, Susd4"
"BP"	"Unique in Amyg - Up"	"GO:0140056"	"organelle localization by membrane tethering"	16	"16/1638"	"73/18913"	2.53071738003245	0.000424187786970911	0.0100291369716193	"Calm1, Stx1a, Calm2, Ykt6, Atp2a2, Snap29, Ndrg4, Vapa, Stx7, Nrxn1, Septin5, Syt1, Sptbn2, Ppfia3, Cep290, Stx12"
"BP"	"Unique in Amyg - Up"	"GO:0036294"	"cellular response to decreased oxygen levels"	39	"39/1638"	"258/18913"	1.7453857511997	0.000438861884635216	0.010333202556411	"Mt3, Pten, Rgcc, Pcmt1, Map1lc3a, Ptgs2, Gnb1, Mapk8, Ubqln1, Dnm1l, Atf4, Nog, Hilpda, Eno1, Tigar, Bad, Scn2a, Atp5pb, Ptn, Npepps, Rock2, Bnip3l, Fam162a, Higd1a, Bnip3, Mif, Atf2, Cacnb3, Sumo1, Phb2, Egln2, Becn1, Sdhd, Ak4, Mstn, Jun, Ado, Cysltr2, Akt1"
"BP"	"Unique in Amyg - Up"	"GO:0009266"	"response to temperature stimulus"	31	"31/1638"	"190/18913"	1.88388599704389	0.000441987333081359	0.010363966353488	"Wdr47, Chordc1, Hspa8, Thra, Atp2a2, Hsp90ab1, Trpv2, Dnajb1, Hsbp1, Lrp11, Ptgs2, Lxn, Ier5, Hspd1, Rasa3, Hikeshi, Dnaja2, Dnajc3, Dnaja4, Eif2s1, Tmem135, Htr2a, Cryab, Sumo1, Lipa, Psip1, Sod1, Hdac2, Atp5f1b, Rbbp7, Akt1"
"BP"	"Unique in Amyg - Up"	"GO:0017158"	"regulation of calcium ion-dependent exocytosis"	13	"13/1638"	"53/18913"	2.83213536987122	0.000459593093579354	0.0107326288820293	"Stx1a, Atp2a2, Syt17, Arf1, Syt13, Syt4, Rap1b, Cdk5, Rab3a, Syt1, Sptbn2, Cadps, Rab3gap1"
"BP"	"Unique in Amyg - Up"	"GO:0010721"	"negative regulation of cell development"	46	"46/1638"	"321/18913"	1.65462401911	0.000482460535415119	0.011210940005749	"Tmem178a, Cfl1, Mt3, Pten, Dnajb11, Ywhah, Epha7, Bdnf, Thy1, Tsc22d1, Nme2, Rapgef2, Actr3, Gorasp1, Ptk2, Syt4, Nog, Rc3h2, Id2, Nme1, Cdk5, Adcyap1, Lhx2, Kifap3, Ttc3, Btg2, Ptn, Ttpa, Rtn4r, Rnf6, Map2, Prdx2, Fbxw7, Hmgb1, Hes1, Zc3h8, Cd24, Trpc5, Brinp1, Frzb, Lrrc17, Nppc, Trib1, Cysltr2, Gdi1, Cbfb"
"BP"	"Unique in Amyg - Up"	"GO:0045862"	"positive regulation of proteolysis"	49	"49/1638"	"348/18913"	1.62578593182041	0.000484010396878598	0.011210940005749	"Cck, Snca, Cfl1, Pten, Hspa8, Akirin2, Agtpbp1, Mapk8, Fmr1, Ubqln1, Ube2v2, Ptk2, Cycs, Cop1, Hspd1, Eno1, Bad, Prickle1, Fbxw11, Rnf139, Efna3, Atp5if1, Cops5, Bag2, Rock2, Apaf1, Fam162a, Fbxw7, Dda1, S100a10, Sumo1, Hmgb1, Jak2, Arl6ip5, Plk2, Map3k5, Ccn2, Psmc6, Psenen, Hdac2, Slc1a1, Dvl1, Trib1, Ppp2ca, Timm17a, Ptk2b, Rchy1, Akt1, Bcap31"
"BP"	"Unique in Amyg - Up"	"GO:0099068"	"postsynapse assembly"	21	"21/1638"	"111/18913"	2.18445368445368	0.00050170895911923	0.011573836635876	"Pten, Prickle2, Cript, Nrxn1, Ube2m, Prickle1, Vps35, Nedd8, Pum2, Rac3, Arhgef9, Rtn4r, Gap43, Sigmar1, Sptbn2, Arhgap12, Nptxr, Ptk2b, Usp9x, Psd, Slitrk3"
"BP"	"Unique in Amyg - Up"	"GO:1903305"	"regulation of regulated secretory pathway"	28	"28/1638"	"167/18913"	1.93592302574339	0.000523894201696454	0.0120368917793	"Calm1, Stx1a, Calm2, Atp2a2, Pfn2, Sv2b, Syt17, Fmr1, Arf1, Snap29, Dnm1l, Syt13, Stxbp5l, Syt4, Rap1b, Cdk5, Vamp7, Rab3a, Fbxo45, Rab5a, Rab15, Syt1, Sptbn2, Ncs1, Nppc, Dvl1, Cadps, Rab3gap1"
"BP"	"Unique in Amyg - Up"	"GO:0051054"	"positive regulation of DNA metabolic process"	42	"42/1638"	"287/18913"	1.68971678727776	0.000538703484832249	0.0122275756534055	"Rgcc, Tnks2, Spire1, Pkib, Hras, Mapk8, Morf4l2, Cct6a, Cyren, Cacybp, Tnfaip1, Nbn, Kctd13, Ube2v2, Cct4, Ptges3, Tigar, Actr2, Map2k4, Tcp1, Rfc2, Cct3, Cct7, Cct8, Htr2a, Mapk1, Nabp2, Ino80e, Hmgb1, Cdc42, Top2b, Atrx, Ercc1, Chtf8, Fh, Ube2n, Brcc3, Jun, Ptk2b, Yeats4, Pfn1, Akt1"
"BP"	"Unique in Amyg - Up"	"GO:0016482"	"cytosolic transport"	24	"24/1638"	"135/18913"	2.05269298602632	0.000538934199599634	0.0122275756534055	"Rab29, Ykt6, Rab6a, Arl8b, Plekha3, Sybu, Mapk8, Rab6b, Srsf10, Trim27, Ap1ar, Syt4, Actr2, Vps35, Rab14, Snx3, Cltc, Snx2, Ehd3, Map2, Gcc2, Vps50, Sort1, Vps29"
"BP"	"Unique in Amyg - Up"	"GO:0000723"	"telomere maintenance"	25	"25/1638"	"143/18913"	2.0186010570626	0.0005407982853651	0.0122275756534055	"Zfp365, Tnks2, Hsp90ab1, Nop10, Hnrnpc, Pkib, Cct6a, Nbn, Nhp2, Cct4, Ptges3, Tcp1, Cct3, Ccne1, Cct7, Cct8, Mapk1, Nabp2, Ino80e, Atrx, Ercc1, Apex1, Smg5, Xrcc4, Tent4b"
"BP"	"Unique in Amyg - Up"	"GO:0045921"	"positive regulation of exocytosis"	20	"20/1638"	"104/18913"	2.22046116276886	0.000542881790318378	0.0122275756534055	"Snca, Stx1a, Arf1, Dnm1l, Sdcbp, Syt4, Cdk5, Vamp7, Septin5, Rab3a, Vsnl1, Vps4a, Rab5a, Rab15, Syt1, Ncs1, Nppc, Chmp2a, Cadps, Glrx"
"BP"	"Unique in Amyg - Up"	"GO:0099150"	"regulation of postsynaptic specialization assembly"	9	"9/1638"	"29/18913"	3.58336491095112	0.000542923243297929	0.0122275756534055	"Prickle2, Cript, Nrxn1, Prickle1, Arhgef9, Gap43, Sptbn2, Nptxr, Ptk2b"
"BP"	"Unique in Amyg - Up"	"GO:0170036"	"import into the mitochondrion"	13	"13/1638"	"54/18913"	2.77968841857731	0.000557958585563221	0.0125167244903119	"Micu1, Sfxn1, Slc25a38, Mrpl18, Tomm40, Grpel1, Pam16, Micu2, Tomm7, Smdt1, Timm21, Timm17a, Akt1"
"BP"	"Unique in Amyg - Up"	"GO:0032272"	"negative regulation of protein polymerization"	17	"17/1638"	"82/18913"	2.3937654486435	0.000565356629993001	0.0126329493243142	"Snca, Tpm1, Mkks, Cfl1, Stmn2, Fkbp4, Mtpn, Pfn2, Capza2, Sptan1, Arpc2, Tmsb10, Map2, Sptbn2, Vdac2, Capzb, Pfn1"
"BP"	"Unique in Amyg - Up"	"GO:0048284"	"organelle fusion"	28	"28/1638"	"168/18913"	1.92439967439967	0.000577798777061166	0.0128104958431694	"Snca, Stx1a, Samd9, Snap25, Arl8b, Chp1, Snap29, Snap47, Dnm1l, Yipf5, Stx7, Syt4, Stoml2, Vamp7, Coro1a, Sec22b, Rab14, Rab3a, Chmp3, Vps4a, Bnip3, Syt1, Vps41, Rab39a, Gdap1, Yipf4, Cplx3, Stx12"
"BP"	"Unique in Amyg - Up"	"GO:2000058"	"regulation of ubiquitin-dependent protein catabolic process"	28	"28/1638"	"168/18913"	1.92439967439967	0.000577798777061166	0.0128104958431694	"Pten, Rad23b, Hsp90ab1, Agtpbp1, Ube2k, Mapk8, Xpo1, Ube2v2, Ptk2, Cop1, Prickle1, Rnf139, Fbxw7, Dda1, Sumo1, Usp14, Plk2, Taf9, Rpl23, Dvl1, Trib1, Ptk2b, Usp9x, Rpl11, Rchy1, Akt1, Bcap31, Prmt6"
"BP"	"Unique in Amyg - Up"	"GO:0043603"	"amide metabolic process"	60	"60/1638"	"453/18913"	1.52932424455603	0.000614428998246221	0.01356983113181	"Snca, Atp6ap2, B3galt2, Ormdl3, Pin1, Pla2g15, Acsl4, Acot8, Hsd11b1, Nans, Vapa, Dlat, Yipf5, Atf4, Mtrr, Mpc2, Dld, Tigar, Cps1, Gsr, Pcsk1, Sucla2, Scg5, Glo1, St6galnac6, Nit1, B4galt3, Ak6, Rock2, Prnp, Pdha1, St3gal3, Rps18, St3gal2, Cpe, Cers6, Mpc1, Mmut, Acot9, Arl6ip5, Hagh, Taf9, Sod1, Pmvk, Becn1, Sptlc3, Gclm, Mmachc, Psenen, Gstm4, Slc1a1, Fh, Cmas, Tm9sf2, St6galnac5, Chac2, Suclg1, Nanp, Far1, Rtn2"
"BP"	"Unique in Amyg - Up"	"GO:0032506"	"cytokinetic process"	12	"12/1638"	"48/18913"	2.88659951159951	0.000626112244182617	0.0137744693720176	"Spire1, Arf1, Chmp1a, Chmp5, Mtmr4, Rab11a, Chmp3, Vps4a, Arf6, Chmp6, Chmp2a, Anxa11"
"BP"	"Unique in Amyg - Up"	"GO:0099111"	"microtubule-based transport"	35	"35/1638"	"228/18913"	1.77247338431549	0.000632492300674913	0.0138613120355602	"Dynll1, Arl8b, Kif3b, Hspa8, Hsbp1, Agtpbp1, Cnih2, Ssx2ip, Sybu, Fmr1, Rab1a, Uchl1, Fbxw11, Kifbp, Vamp7, Bloc1s4, Actr10, Kifap3, Bloc1s2, Rhot2, Ap3s2, Map2, Ubb, Dync1i1, Cdc42, Nefl, Sod1, Ap3m2, Atg5, Ift20, Pafah1b1, Dync1i2, Bloc1s1, Kif5c, Ap3b2"
"BP"	"Unique in Amyg - Up"	"GO:0016051"	"carbohydrate biosynthetic process"	33	"33/1638"	"211/18913"	1.80583476555041	0.000639261509533505	0.0139559849859077	"Snca, B3galt2, Aldoc, Pgam1, Tpi1, Hs2st1, Nans, Pgp, Atf4, Eno1, Ptges3, Dyrk2, Ugp2, Ppp1r3g, St6galnac6, Cltc, Grk2, Slc35b4, Ppp1cb, Chst10, Ranbp2, Gpi, St3gal2, Gyg1, Slc25a11, Prkag2, Gapdh, Tpi1l2, B3galnt1, St6galnac5, Akt1, Ndst3, Ppp1r3d"
"BP"	"Unique in Amyg - Up"	"GO:0045324"	"late endosome to vacuole transport"	8	"8/1638"	"24/18913"	3.84879934879935	0.0006467081144394	0.014064667313266	"Tmem50a, Leprotl1, Chmp1a, Chmp5, Chmp3, Chmp6, Becn1, Chmp2a"
"BP"	"Unique in Amyg - Up"	"GO:0071456"	"cellular response to hypoxia"	36	"36/1638"	"237/18913"	1.75388324755413	0.000651431568229757	0.0141135250029398	"Mt3, Pten, Rgcc, Pcmt1, Ptgs2, Gnb1, Ubqln1, Dnm1l, Atf4, Nog, Hilpda, Eno1, Tigar, Bad, Scn2a, Atp5pb, Ptn, Npepps, Rock2, Bnip3l, Fam162a, Higd1a, Bnip3, Mif, Atf2, Cacnb3, Sumo1, Phb2, Egln2, Sdhd, Ak4, Mstn, Jun, Ado, Cysltr2, Akt1"
"BP"	"Unique in Amyg - Up"	"GO:0110053"	"regulation of actin filament organization"	41	"41/1638"	"281/18913"	1.68470576477694	0.000661895767475581	0.014285916981348	"Tpm1, Nckap1, Mkks, Arpc3, Cfl1, Rgcc, Mtpn, Rasa1, Pfn2, Brk1, Capza2, Arf1, Trim27, Ap1ar, Actr3, Pak1, Sptan1, Arpc2, Nck2, Coro1a, Tmsb10, S1pr1, Rock2, Sptbn2, S100a10, Arpc5, Arf6, Cdc42, Bag4, Ccn2, Actg1, Pik3ca, Grb2, Gmfb, Capzb, Arpc5l, Tgfb3, Ptk2b, Pfn1, Arhgap35, Tesk1"
"BP"	"Unique in Amyg - Up"	"GO:0007029"	"endoplasmic reticulum organization"	19	"19/1638"	"98/18913"	2.23858737634248	0.000665836437894683	0.0142938119006833	"Jagn1, Emc3, Rab5if, Lnpk, Vapa, Get1, Retreg2, Emc7, Emc6, Reep1, Tmem38a, Mmgt1, Arl6ip1, Emc2, Atl1, Tmem33, Pex5, Rab3gap1, Get3"
"BP"	"Unique in Amyg - Up"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	32	"32/1638"	"203/18913"	1.82012185953073	0.000667278688238289	0.0142938119006833	"Skil, Xbp1, Mmp9, Ddit3, Cdkn2d, Ptgs2, Rrm2b, Ppial4d, Ubqln1, Atf4, Eno1, Bad, Nck2, Armc10, Mif, Ubb, Fbxw7, Cpe, Sod1, Vdac2, Becn1, Grina, Hdac2, Erp29, Ei24, Selenos, Usp15, Serinc3, Akt1, Bcap31, Rpl26, Siah1"
"BP"	"Unique in Amyg - Up"	"GO:0051588"	"regulation of neurotransmitter transport"	24	"24/1638"	"137/18913"	2.02272666506243	0.00067082558619364	0.0143159707495557	"Snca, Calm1, Syngr3, Stx1a, Calm2, Atp2a2, Pfn2, Sv2b, Fmr1, Snap29, Dnm1l, Stxbp5l, Syt4, Rap1b, Slc38a2, Rab3a, Fbxo45, Rab5a, Syt1, Ncs1, Arl6ip5, Dvl1, Cplx3, Rab3gap1"
"BP"	"Unique in Amyg - Up"	"GO:0007004"	"telomere maintenance via telomerase"	13	"13/1638"	"55/18913"	2.72914862914863	0.000673531127658692	0.0143200759902956	"Hsp90ab1, Nop10, Hnrnpc, Pkib, Cct6a, Nhp2, Cct4, Ptges3, Tcp1, Cct3, Cct7, Cct8, Tent4b"
"BP"	"Unique in Amyg - Up"	"GO:0060997"	"dendritic spine morphogenesis"	16	"16/1638"	"76/18913"	2.43082064134696	0.000680496886818922	0.014414391305183	"Itpka, Cfl1, Zfp365, Pten, Actr3, Dnm1l, Actr2, Cdk5, Caprin1, Epha5, Cdk5r1, Cdc42, Arc, Pafah1b1, Dvl1, Prmt3"
"BP"	"Unique in Amyg - Up"	"GO:0010639"	"negative regulation of organelle organization"	52	"52/1638"	"381/18913"	1.57588634753989	0.000693830256017333	0.014567179982022	"Snca, Tpm1, Wdr47, Mkks, Cfl1, Stmn2, Fkbp4, Zwint, Mtpn, Tnks2, Pfn2, Hnrnpc, Capza2, Bmerb1, Tmem14a, Bcl2l2, Nbn, Dnm1l, Syt4, Sptan1, Arpc2, Coro1a, Sec22b, Knl1, Ghitm, Tmsb10, Sub1, S1pr1, Higd1a, Slc25a4, Bnip3, Map2, Sptbn2, Pam16, Mid1, Atrx, Sycp2, Ercc1, Smcr8, Becn1, Gdi2, Pik3ca, Dync1li1, Gmfb, Trim54, Capzb, Xrcc4, Pfn1, Slc25a5, Akt1, Tesk1, Tent4b"
"BP"	"Unique in Amyg - Up"	"GO:0032206"	"positive regulation of telomere maintenance"	15	"15/1638"	"69/18913"	2.51008653182566	0.000695379599001401	0.014567179982022	"Tnks2, Pkib, Cct6a, Nbn, Cct4, Ptges3, Tcp1, Cct3, Cct7, Cct8, Mapk1, Nabp2, Ino80e, Atrx, Ercc1"
"BP"	"Unique in Amyg - Up"	"GO:0099172"	"presynapse organization"	15	"15/1638"	"69/18913"	2.51008653182566	0.000695379599001401	0.014567179982022	"Snca, Lrfn5, Slitrk4, Pten, Pfn2, Slitrk5, Sdcbp, Nrxn1, Slitrk2, Vps35, Arf6, Cap2, Dvl1, Pls3, Slitrk3"
"BP"	"Unique in Amyg - Up"	"GO:0019677"	"NAD catabolic process"	7	"7/1638"	"19/18913"	4.25393612235717	0.000714733377024097	0.0148092755719393	"Pgam1, Tpi1, Eno1, Pfkp, Foxk2, Pkm, Gapdh"
"BP"	"Unique in Amyg - Up"	"GO:0046755"	"viral budding"	7	"7/1638"	"19/18913"	4.25393612235717	0.000714733377024097	0.0148092755719393	"Vps37b, Chmp1a, Chmp5, Chmp3, Vps4a, Chmp6, Chmp2a"
"BP"	"Unique in Amyg - Up"	"GO:0061952"	"midbody abscission"	7	"7/1638"	"19/18913"	4.25393612235717	0.000714733377024097	0.0148092755719393	"Chmp1a, Chmp5, Mtmr4, Chmp3, Vps4a, Chmp6, Chmp2a"
"BP"	"Unique in Amyg - Up"	"GO:1905477"	"positive regulation of protein localization to membrane"	22	"22/1638"	"122/18913"	2.08213735262916	0.0007388624922426	0.0152537626115882	"Chp1, Hras, Actr3, Atp2c1, Pak1, Prkci, Ramp3, Arpc2, Nrxn1, Cdk5, Zdhhc5, Rab11a, Ptn, Prnp, Mff, Cacnb3, Cdk5r1, Arf6, Ap2b1, Pik3ca, Akt1, Rangrf"
"BP"	"Unique in Amyg - Up"	"GO:0030041"	"actin filament polymerization"	28	"28/1638"	"171/18913"	1.89063827660319	0.000769790036112515	0.0158348867356286	"Tpm1, Nckap1, Mkks, Arpc3, Cfl1, Msrb1, Mtpn, Rasa1, Spire1, Pfn2, Capza2, Actr3, Sptan1, Arpc2, Nck2, Coro1a, Tmsb10, Sptbn2, Arpc5, Arf6, Arpc4, Bag4, Grb2, Capzb, Gas7, Arpc5l, Ptk2b, Pfn1"
"BP"	"Unique in Amyg - Up"	"GO:0006364"	"rRNA processing"	32	"32/1638"	"205/18913"	1.80236457309628	0.000791715701477222	0.0161719728385923	"Nsa2, Nop10, Rexo4, Nhp2, Rpl35, Pop5, Snu13, Rpl35a, Utp23, Ak6, Eif6, Rps21, Rbfa, Imp3, Gtf2h5, Taf9, Rpl27, Rps14, Rps25, Rps27, Mettl5, Rpl14, Fbll1, Rrp7a, Brix1, Rrp36, Rpl11, Rpl26, C1d, Imp4, Nol7, Exosc9"
"BP"	"Unique in Amyg - Up"	"GO:0097061"	"dendritic spine organization"	20	"20/1638"	"107/18913"	2.15820524231739	0.00079185335590861	0.0161719728385923	"Itpka, Cfl1, Zfp365, Pten, Arf1, Actr3, Dnm1l, Actr2, Cdk5, Vps35, Caprin1, Prnp, Homer1, Epha5, Cdk5r1, Cdc42, Arc, Pafah1b1, Dvl1, Prmt3"
"BP"	"Unique in Amyg - Up"	"GO:0000302"	"response to reactive oxygen species"	42	"42/1638"	"293/18913"	1.65511507832327	0.000824285050145897	0.016774200770469	"Kpna4, Tpm1, Cfl1, Mt3, Hspa8, Ddit3, Klf6, Map1lc3a, Rbfox2, Mapk8, Ppp2cb, Ldha, Txn1, Fkbp1b, Hspd1, Arpc2, Bad, Map2k4, Grk2, Stk25, Glrx2, Mff, Bnip3, Mif, Prdx2, Mapk1, Cpe, Cryab, Top2b, Pex5, Nptxr, Sod1, Map3k5, Becn1, Hdac2, Pex10, Capn2, Apex1, Jun, Ptk2b, Glrx, Sesn1"
"BP"	"Unique in Amyg - Up"	"GO:1903052"	"positive regulation of proteolysis involved in protein catabolic process"	23	"23/1638"	"131/18913"	2.02723019135233	0.000832387268875329	0.0168787994948456	"Pten, Agtpbp1, Mapk8, Fmr1, Ubqln1, Ube2v2, Ptk2, Cop1, Prickle1, Rnf139, Atp5if1, Bag2, Fbxw7, Dda1, Sumo1, Plk2, Psmc6, Dvl1, Trib1, Ptk2b, Rchy1, Akt1, Bcap31"
"BP"	"Unique in Amyg - Up"	"GO:0002084"	"protein depalmitoylation"	5	"5/1638"	"10/18913"	5.77319902319902	0.000841963843047652	0.0169523320766273	"Abhd17a, Abhd13, Abhd12, Lyplal1, Lypla1"
