"Ontology"	"DEGs_set"	"ID"	"Description"	"Count"	"GeneRatio"	"BgRatio"	"FoldEnrichment"	"pvalue"	"p.adjust"	"geneID"
"CC"	"Up"	"GO:0044306"	"neuron projection terminus"	47	"47/1761"	"234/12950"	1.47704053155501	0.00351186804400317	0.0267882027542568	"Cck, Snca, Calm1, Gria2, Calm2, Snap25, Hspa8, Syp, Amph, Bdnf, Sv2b, Fmr1, Vip, Srsf10, Snap29, Atp6v0d1, Sncb, Kcnip3, Ap2m1, Uchl1, Stx7, Syt4, Arpc2, Kcnc2, Pcsk1, Adcyap1, Fkbp1a, Cltc, Septin5, Rab3a, Kcna2, Prnp, Rab5a, Blvrb, Syt1, Ncs1, Dnajc5, Sri, Epha4, Actg1, Slc1a1, Prss12, Ppp2ca, Crhbp, Cplx3, Rpl26, Pebp1"
"CC"	"Up"	"GO:1905368"	"peptidase complex"	25	"25/1761"	"106/12950"	1.73438119421855	0.0036448894165754	0.0274833041065915	"Rad23b, Psma4, Ubqln1, Psmb5, Prickle1, Psmb7, Atxn7l3, Psmd7, Sem1, Psmd6, Psmd8, Spcs3, Psmd14, Usp14, Psmd4, Taf9, Psmb1, Psmc6, Psmd3, Psmd13, Psma5, Capn2, Sec11a, Psmb4, Spcs2"
"CC"	"Up"	"GO:0000159"	"protein phosphatase type 2A complex"	7	"7/1761"	"17/12950"	3.02802552025921	0.0047473350372308	0.0353892248229933	"Ppp2r2c, Ppp2cb, Ier5, Ppp2r2b, Ppp2r5c, Ppp2ca, Ppp2r5b"
"CC"	"Up"	"GO:0099522"	"cytosolic region"	18	"18/1761"	"70/12950"	1.89097103918228	0.00487807829553751	0.0359552737289057	"Calm1, Calm2, Pten, Aldoc, Pin1, Fmr1, Sncb, Fbxo45, Homer1, Syt1, Sumo1, Ncs1, Usp14, Arl6ip5, Eif4e, Kif5c, Hnrnpab, Gdi1"
"CC"	"Up"	"GO:0030135"	"coated vesicle"	42	"42/1761"	"208/12950"	1.48489713012711	0.00505899224733624	0.0368744323805841	"Atp6ap2, Atp6v1e1, Plekha3, Rab8b, Rab12, Atp6v0e2, Ap2s1, Arf1, Atp6v1b2, Lman2, Tmed9, Atp6v1d, Atp6v1c1, Yipf5, Ap2m1, Hspd1, Sec22b, Rab14, Snx3, Actr1a, Atp6ap1, Gopc, Cltc, Klhl12, Clta, Necap1, Sec23a, Atp6v1a, Dnajc6, Epn2, Sort1, Vps41, Ap2b1, Copb1, Arc, Sar1b, Tmed7, Ap1s3, Dvl1, Cope, Tepsin, Bcap31"
"CC"	"Up"	"GO:0000421"	"autophagosome membrane"	13	"13/1761"	"45/12950"	2.12442425389614	0.00554478749838685	0.0399712153729865	"Atp6ap2, Map1lc3a, Snap29, Atg12, Rab2a, Chmp1a, Chmp5, Rb1cc1, Chmp3, Atg4b, Chmp6, Chmp2a, Gabarapl1"
"CC"	"Up"	"GO:0044233"	"mitochondria-associated endoplasmic reticulum membrane contact site"	8	"8/1761"	"22/12950"	2.67410045944969	0.00625893324375059	0.044628915303265	"Vps13a, Acsl4, Tomm40, Rab38, Tmem41b, Atg5, Tmx2, Bcap31"
"CC"	"Up"	"GO:0030136"	"clathrin-coated vesicle"	28	"28/1761"	"128/12950"	1.60863855763771	0.00667962337812912	0.0471164831833624	"Atp6ap2, Atp6v1e1, Plekha3, Rab8b, Rab12, Atp6v0e2, Ap2s1, Atp6v1b2, Atp6v1d, Atp6v1c1, Ap2m1, Rab14, Snx3, Atp6ap1, Gopc, Cltc, Clta, Necap1, Atp6v1a, Dnajc6, Epn2, Sort1, Vps41, Ap2b1, Arc, Ap1s3, Dvl1, Bcap31"
"CC"	"Up"	"GO:0099524"	"postsynaptic cytosol"	13	"13/1761"	"46/12950"	2.07824111794188	0.0067873507403113	0.0473670434643002	"Calm1, Calm2, Pten, Aldoc, Pin1, Fmr1, Fbxo45, Homer1, Syt1, Sumo1, Ncs1, Eif4e, Kif5c"
"CC"	"Down"	"GO:0031012"	"extracellular matrix"	43	"43/832"	"320/12950"	2.09153395432692	3.17951882202299e-06	0.00060846690193676	"Col15a1, Col14a1, Lama4, Ssc5d, Col5a3, Col9a3, Tnc, Lama5, Col16a1, Spon2, Tecta, Ltbp3, Pcsk6, Fgf1, Sned1, Npnt, Tf, Nid1, Lama1, Gpld1, Adamts4, Lama2, Loxl4, Col4a4, Col18a1, Lamc3, Col4a1, Optc, Ntn4, Fgfr2, Acta2, Fmod, Elfn1, Tgfbi, Olfml2a, Col4a3, Lamb2, Col1a1, Chadl, Nav2, Mmp19, Hmcn2, Col6a3"
"CC"	"Down"	"GO:0043209"	"myelin sheath"	14	"14/832"	"52/12950"	4.19055103550296	3.26227897985339e-06	0.00060846690193676	"Myo1d, Scrib, Llgl1, Gsn, Tubb4a, Sirt2, Mag, Cntn2, Plec, Cnp, Tspan2, Gjc3, Gjc2, Pard3"
"CC"	"Down"	"GO:0030312"	"external encapsulating structure"	43	"43/832"	"321/12950"	2.08501827222622	3.45066295994382e-06	0.00060846690193676	"Col15a1, Col14a1, Lama4, Ssc5d, Col5a3, Col9a3, Tnc, Lama5, Col16a1, Spon2, Tecta, Ltbp3, Pcsk6, Fgf1, Sned1, Npnt, Tf, Nid1, Lama1, Gpld1, Adamts4, Lama2, Loxl4, Col4a4, Col18a1, Lamc3, Col4a1, Optc, Ntn4, Fgfr2, Acta2, Fmod, Elfn1, Tgfbi, Olfml2a, Col4a3, Lamb2, Col1a1, Chadl, Nav2, Mmp19, Hmcn2, Col6a3"
"CC"	"Down"	"GO:0062023"	"collagen-containing extracellular matrix"	32	"32/832"	"215/12950"	2.31663685152057	7.03813332033496e-06	0.000930793131614299	"Col15a1, Col14a1, Lama4, Ssc5d, Col5a3, Col9a3, Tnc, Lama5, Col16a1, Ltbp3, Pcsk6, Npnt, Tf, Nid1, Lama1, Lama2, Loxl4, Col4a4, Col18a1, Lamc3, Col4a1, Ntn4, Fgfr2, Acta2, Fmod, Tgfbi, Col4a3, Lamb2, Col1a1, Chadl, Nav2, Hmcn2"
"CC"	"Down"	"GO:0005604"	"basement membrane"	19	"19/832"	"103/12950"	2.87119585511576	2.62848580612597e-05	0.00278093798288128	"Col15a1, Lama4, Tnc, Lama5, Npnt, Tf, Nid1, Lama1, Lama2, Col4a4, Col18a1, Lamc3, Col4a1, Ntn4, Acta2, Tgfbi, Col4a3, Lamb2, Hmcn2"
"CC"	"Down"	"GO:0005911"	"cell-cell junction"	51	"51/832"	"450/12950"	1.76402243589744	5.13244645930184e-05	0.00452510696161779	"Amotl1, Vcl, Itgal, Ccdc88c, Fzd5, Map3k1, Atp7b, Cd2ap, Ptk7, P2rx7, Opalin, Kifc3, Tln1, Myh2, Scn5a, Scrib, Wasf2, Frmd4b, Notch1, Gab1, Gsn, Iqgap1, Sirt2, Arhgap24, Ldb3, Cdh23, Myo1e, Flna, Ncam1, Lama1, Vangl2, Arhgap17, Patj, Actn4, Ahi1, Pdlim2, Plekha7, Cgn, Gjc3, Gjc2, Mpp7, Dnmbp, Pard3, Mtss1, Dsg2, Mtdh, Kirrel1, Vav1, Fhod1, Epb41l5, Crb3"
"CC"	"Down"	"GO:0045178"	"basal part of cell"	35	"35/832"	"282/12950"	1.93181430714675	0.000133777985039375	0.00976546342797567	"Abca1, Phldb1, Ldlrap1, Abcc3, Atp7b, Abcc1, Tgfa, Myo1d, P2ry2, Erbb3, Scrib, Abcc4, Itga3, Slc22a8, Llgl1, Slc6a9, Slc30a1, Ddr1, Iqgap1, Tf, Slc6a6, Slc11a2, Vangl2, P2ry4, Pkd1, Plec, Slco2b1, Car14, Myo1c, Slc12a2, Slc19a1, Gck, Cd81, Stxbp3, Lepr"
"CC"	"Down"	"GO:0005903"	"brush border"	18	"18/832"	"107/12950"	2.6183950395399	0.000147681866585643	0.00976546342797567	"Vcl, Myo1d, Myh14, Slc20a2, Flnb, Ddr1, Myo1e, Flna, Myh11, Slc11a2, Plec, Myo1c, Pls1, Cgn, Pld2, Slc19a1, Slc28a2, Gna12"
"CC"	"Down"	"GO:0016328"	"lateral plasma membrane"	16	"16/832"	"90/12950"	2.76709401709402	0.000175780757332621	0.0103320022921063	"Abcc1, Erbb3, Scn5a, Slc22a8, Slc6a9, Iqgap1, Vangl2, Pkd1, Myo1c, Slc12a2, Mpp7, Cd81, Axin1, Dsg2, Gna12, Lepr"
"CC"	"Down"	"GO:0016459"	"myosin complex"	10	"10/832"	"42/12950"	3.70592948717949	0.000253508162307263	0.0127931465193452	"Myo9b, Myo1d, Myh2, Myh14, Myo1e, Myh11, Myo3a, Myo5c, Myo1c, Cgn"
"CC"	"Down"	"GO:0005581"	"collagen trimer"	11	"11/832"	"50/12950"	3.42427884615385	0.000266020059948577	0.0127931465193452	"Col15a1, Col14a1, Col5a3, Col9a3, Col16a1, Col4a4, Col18a1, Col4a1, Col4a3, Col1a1, Col6a3"
"CC"	"Down"	"GO:0098862"	"cluster of actin-based cell projections"	23	"23/832"	"163/12950"	2.19627477583766	0.000298318042546848	0.0131508537089402	"Vcl, Myo1d, Myh14, Minar2, Slc20a2, Flnb, Ddr1, Whrn, Fscn2, Cdh23, Myo1e, Flna, Myh11, Myo3a, Slc11a2, Plec, Myo1c, Pls1, Cgn, Pld2, Slc19a1, Slc28a2, Gna12"
"CC"	"Down"	"GO:0009925"	"basal plasma membrane"	32	"32/832"	"262/12950"	1.90105695830887	0.000341707915556212	0.0139048836407105	"Abca1, Ldlrap1, Abcc3, Atp7b, Abcc1, Tgfa, Myo1d, P2ry2, Erbb3, Scrib, Abcc4, Itga3, Slc22a8, Llgl1, Slc6a9, Slc30a1, Ddr1, Iqgap1, Tf, Slc6a6, Vangl2, P2ry4, Pkd1, Plec, Slco2b1, Car14, Myo1c, Slc12a2, Slc19a1, Cd81, Stxbp3, Lepr"
"CC"	"Down"	"GO:0045177"	"apical part of cell"	44	"44/832"	"409/12950"	1.67446398344931	0.000520238012939795	0.0196575649175108	"Abca1, Kiaa1614, Amotl1, Atp7b, Abcc1, Clcn5, Muc1, Cep164, P2ry2, Erbb3, Notch1, Abcc4, Slc22a8, Slc6a9, Slc20a2, Iqgap1, Pld1, Hip1r, Cdh23, Tf, Insc, Stxbp2, Slc6a6, Slc11a2, Vangl2, Pdgfrb, P2ry4, Plec, Dchs1, Slco2b1, Car14, Slc6a8, Patj, Slc12a2, Dab2, Slc19a1, Drd3, Cd81, Pard3, Numa1, Dsg2, Mtdh, Stxbp3, Crb3"
"CC"	"Down"	"GO:0031941"	"filamentous actin"	8	"8/832"	"31/12950"	4.0167493796526	0.00058752238175744	0.0207199559966457	"Map3k1, Cd2ap, Ldb3, Myo3a, Carmil1, Myo1c, Pdlim2, Smtn"
"CC"	"Down"	"GO:0005871"	"kinesin complex"	9	"9/832"	"39/12950"	3.59190088757396	0.000657904885285883	0.0217519802697645	"Kif13a, Kifc3, Kif13b, Kif9, Kif27, Kif6, Kif7, Kif17, Kif1c"
"CC"	"Down"	"GO:0005938"	"cell cortex"	34	"34/832"	"302/12950"	1.75234016811004	0.000997292146107884	0.0300227726813287	"Kiaa1614, Phldb1, Fnbp1, Vcl, Myo9b, Myo1d, Itpr2, Myh2, Gab1, Llgl1, Gsn, Ppfia1, Fgf1, Iqgap1, Hip1r, Myo1e, Flna, Insc, Myo1c, Pls1, Actn4, Pdlim2, Fgfr2, Mpp7, Gck, Pard3, Numa1, Axin1, Grk4, Hmcn2, Cald1, Fchsd1, Septin4, Stimate"
"CC"	"Down"	"GO:0015629"	"actin cytoskeleton"	47	"47/832"	"460/12950"	1.59032713210702	0.00104693673788772	0.0300227726813287	"Vcl, Fkbp15, Map3k1, Cd2ap, Myo9b, Myo1d, Dock5, Myh2, Myh14, Kif9, Abl1, Llgl1, Gsn, Lurap1, Crocc, Flnb, Iqgap1, Ldb3, Whrn, Fscn2, Hip1r, Myo1e, Flna, Myh11, Myo3a, Vangl2, Myo5c, Sh3pxd2b, Plec, Swap70, Carmil1, Zim1, Myo1c, Afap1, Pls1, Actn4, Pdlim2, Bcar1, Cgn, Acta2, Gck, Mtss1, Smtn, Cald1, Fhod1, Fchsd1, Klhl17"
"CC"	"Down"	"GO:0016323"	"basolateral plasma membrane"	28	"28/832"	"234/12950"	1.8624671268902	0.00107832264828969	0.0300227726813287	"Abca1, Abcc3, Atp7b, Abcc1, Tgfa, Myo1d, P2ry2, Erbb3, Scrib, Abcc4, Itga3, Slc22a8, Llgl1, Slc6a9, Slc30a1, Ddr1, Iqgap1, Slc6a6, Vangl2, P2ry4, Pkd1, Slco2b1, Car14, Slc12a2, Slc19a1, Cd81, Stxbp3, Lepr"
"CC"	"Down"	"GO:0005925"	"focal adhesion"	22	"22/832"	"171/12950"	2.00250224921278	0.00140845843840774	0.0372537256958848	"Vcl, Sorbs3, Tln1, Ubox5, Tns1, Gsn, Flnb, Ppfia1, Iqgap1, Arhgap24, Itga2b, Senp1, Cpne3, Plec, Afap1, Actn4, Bcar1, Armc5, Itgav, Il1rl1, Syne2, Epb41l5"
"CC"	"Down"	"GO:0043235"	"receptor complex"	35	"35/832"	"324/12950"	1.6813939339981	0.00174308220380595	0.0439090707530165	"Npr1, Itgal, Kdr, Itpr2, Erbb3, Grin2d, Notch1, Itga3, Pdgfra, Plxnb3, Plxnb2, Gabrq, Ddr1, Itga2b, Tf, Gpr101, Rnf31, Sema4d, Tgfbr2, Pdgfrb, Loxl4, Csf1r, Calcr, Fgfr2, Itgam, Gfra2, Trpv3, Ephb4, Tnfrsf1a, Ikbkb, Itgav, Notch2, Gpr62, Lepr, Notch3"
"CC"	"Down"	"GO:0016324"	"apical plasma membrane"	35	"35/832"	"326/12950"	1.67107863378952	0.00193510973236789	0.0465305931101189	"Abca1, Kiaa1614, Amotl1, Abcc1, Muc1, P2ry2, Erbb3, Notch1, Abcc4, Slc22a8, Slc6a9, Slc20a2, Iqgap1, Pld1, Hip1r, Tf, Stxbp2, Slc6a6, Slc11a2, Vangl2, Pdgfrb, P2ry4, Plec, Slco2b1, Car14, Slc6a8, Patj, Slc12a2, Dab2, Slc19a1, Cd81, Pard3, Dsg2, Mtdh, Stxbp3"
"KEGG"	"Up"	"rno00190"	"Oxidative phosphorylation"	59	"59/866"	"96/6101"	4.32976087374904	4.64447789924427e-27	1.14989297430194e-24	"Cox7c, Cox11, Atp5mc3, Atp6v1b2, Atp5me, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Atp5f1d, Cox6a1, LOC100361008, Cycs, Ndufa5, Ndufb4, Uqcrfs1, Ndufa2, Atp6v0d1, Ndufc2, Uqcrc2, Ndufv1, Cox4i1, Ndufb5, Ndufs3, Ndufa8, Atp6v1e1, Atp6v1h, Ndufb6, Cox7a2l, Atp6v1d, Ndufa12, Atp6v1c1, Cyc1, Atp5mg, Ndufb3, Cox7b, Ndufa6, Ndufa10l1, Ndufb7, Ndufs5-ps2, Sdhd, Ndufa1, Uqcrh, Atp6v1g2, Atp6v0e2, Uqcrq, Cox6c, Atp5pd, Ndufa4, Atp6v1a, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Ndufv2, Atp6ap1, Cox5b, Atp5pf"
"KEGG"	"Up"	"rno05012"	"Parkinson disease"	94	"94/866"	"215/6101"	3.08015468070251	6.96904832910267e-27	1.14989297430194e-24	"Cox7c, Atp5mc3, Txn1, Mapk8, Septin5, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Ubb, Calm1, Atp5f1d, Tubb3, Sod1, Slc25a5, Mapk10, Cox6a1, LOC100361008, Cycs, Ndufa5, Hspa5, Psmd3, Ndufb4, Xbp1, Psmd6, Psmc6, Tubb2b, Uqcrfs1, Ndufa2, Tubb5, Snca, Psmd8, Ndufc2, Uqcrc2, Ndufv1, Psmb5, Ube2g2, Cox4i1, Ddit3, Ndufb5, Uchl1, Ndufs3, Tubb4b, Ndufa8, Psma4, Psma5, Ube2j1, Ndufb6, Cox7a2l, Ndufa12, Cyc1, Ndufb3, Cox7b, Psmd7, Kif5c, Psmd14, Slc39a3, Ndufa6, Tuba4a, Ndufa10l1, Ndufb7, Ndufs5-ps2, Sdhd, Slc39a10, Ndufa1, Map3k5, Psmd13, Uqcrh, Uqcrq, Tuba1b, Calm2, Eif2s1, Cox6c, Psmb4, Atp5pd, Ube2g1, Sem1, Ndufa4, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Apaf1, Atf4, Ndufv2, Psmd4, Vdac2, Vdac3, Slc25a4, Psmb7, Cox5b, Psmb1, Atp5pf"
"KEGG"	"Up"	"rno05016"	"Huntington disease"	103	"103/866"	"255/6101"	2.84564144364443	5.16190300625988e-26	5.67809330688587e-24	"Cox7c, Becn1, Atp5mc3, Stx1a, Mapk8, Ap2m1, Polr2g, Ap2b1, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Bdnf, Atp5f1d, Tubb3, Sod1, Slc25a5, Mapk10, Cox6a1, LOC100361008, Cycs, Ndufa5, Psmd3, Ndufb4, Polr2j, Psmd6, Psmc6, Tubb2b, Uqcrfs1, Ndufa2, Tubb5, Psmd8, Ndufc2, Uqcrc2, Ndufv1, Actr1a, Psmb5, Cox4i1, Slc1a3, Ndufb5, Ndufs3, Gria2, Tubb4b, Ndufa8, Psma4, Psma5, Ndufb6, Cox7a2l, Actr10, Ndufa12, Cyc1, Dnal4, Atg101, Ndufb3, Cox7b, Psmd7, Dctn5, Kif5c, Psmd14, Rb1cc1, Ndufa6, Actr1b, Tuba4a, Ndufa10l1, Polr2c, Ndufb7, Dctn3l1, Ndufs5-ps2, Sdhd, Ndufa1, Map3k5, Psmd13, Uqcrh, Uqcrq, Tuba1b, Cltc, Cox6c, Psmb4, Atp5pd, Ap2s1, Pik3c3, Sem1, Ndufa4, Uqcr10, Dnal1, Cox7a2, Cox6b1, Ndufc1, Apaf1, Gnaq, Ndufv2, Tfam, Psmd4, Vdac2, Vdac3, Clta, Hdac2, Slc25a4, Psmb7, Cox5b, Psmb1, Atp5pf"
"KEGG"	"Up"	"rno05014"	"Amyotrophic lateral sclerosis"	110	"110/866"	"305/6101"	2.54083216597887	6.37382264014974e-23	5.25840367812354e-21	"Cox7c, Becn1, Ubqln1, Atp5mc3, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Nup58, Atp5f1d, Tubb3, Ppp3cb, Sod1, Cox6a1, LOC100361008, Cycs, Ndufa5, Nup50, Hspa5, Psmd3, Actg1, Ndufb4, Xbp1, Psmd6, Psmc6, Anxa11, Tubb2b, Uqcrfs1, Matr3, Ndufa2, Tubb5, Psmd8, Ndufc2, Sigmar1, Uqcrc2, Ndufv1, Actr1a, Psmb5, Ranbp2, Cox4i1, Ddit3, Ndufb5, Ndufs3, Gria2, Tubb4b, Ndufa8, Psma4, Psma5, Ndufb6, Cox7a2l, Actr10, Ndufa12, Tbk1, Cyc1, Dnal4, Atg101, Ndufb3, Cox7b, Psmd7, Tomm40, Dctn5, Kif5c, Psmd14, Rb1cc1, Ndufa6, Actr1b, Tuba4a, Ndufa10l1, Ndufb7, Map1lc3a, Dctn3l1, Ndufs5-ps2, Derl1, Sdhd, Ndufa1, Map3k5, Psmd13, Uqcrh, Uqcrq, Smcr8, Nrg3, Tuba1b, Eif2s1, Cox6c, Psmb4, Atp5pd, Pfn1, Rab5al1, Bad, Pik3c3, Sem1, Ndufa4, Uqcr10, Dnal1, Cox7a2, Cox6b1, Ndufc1, Alyref, Apaf1, Atf4, Pfn2, Ndufv2, Rab1a, Psmd4, Nefl, Psmb7, Cox5b, Psmb1, Atp5pf"
"KEGG"	"Up"	"rno05020"	"Prion disease"	88	"88/866"	"215/6101"	2.88354906278533	9.28511705563763e-23	6.12817725672084e-21	"Cox7c, Atp5mc3, Mapk8, Mapk1, Pik3ca, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Stip1, Hspa8, Atp5f1d, Tubb3, Ppp3cb, Prnp, Sod1, Slc25a5, Mapk10, Cox6a1, LOC100361008, Cycs, Ndufa5, Hspa5, Psmd3, Ndufb4, Psmd6, Psmc6, Tubb2b, Uqcrfs1, Ndufa2, Tubb5, Psmd8, Ndufc2, Uqcrc2, Ndufv1, Psmb5, Cox4i1, Ddit3, Ndufb5, Ndufs3, Tubb4b, Ndufa8, Psma4, Psma5, Ndufb6, Cox7a2l, Ndufa12, Cyc1, Ndufb3, Cox7b, Psmd7, Kif5c, Psmd14, Ndufa6, Tuba4a, Ndufa10l1, Ndufb7, Ndufs5-ps2, Sdhd, Ndufa1, Psmd13, Uqcrh, Uqcrq, Tuba1b, Eif2s1, Cox6c, Psmb4, Atp5pd, Bad, Sem1, Ndufa4, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Apaf1, Atf4, Atf2, Ndufv2, Psmd4, Vdac2, Vdac3, Slc25a4, Psmb7, Cox5b, Psmb1, Atp5pf"
"KEGG"	"Up"	"rno05022"	"Pathways of neurodegeneration - multiple diseases"	129	"129/866"	"404/6101"	2.24952838817369	2.57297893508849e-21	1.41513841429867e-19	"Cox7c, Becn1, Atp5mc3, Stx1a, Mapk8, Mapk1, Cdk5r1, Septin5, Cdk5, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Ubb, Bdnf, Calm1, Atp5f1d, Tubb3, Ppp3cb, Prnp, Sod1, Slc25a5, Mapk10, Cox6a1, LOC100361008, Cycs, Ndufa5, Hspa5, Psmd3, Ndufb4, Xbp1, Psmd6, Psmc6, Tubb2b, Uqcrfs1, Capn2, Ndufa2, Sptbn2, Tubb5, Snca, Psmd8, Ndufc2, Sigmar1, Uqcrc2, Hras, Ndufv1, Actr1a, Psmb5, Ube2g2, Cox4i1, Ddit3, Ndufb5, Ptgs2, Uchl1, Ndufs3, Gria2, Tubb4b, Ndufa8, Psma4, Psma5, Atp2a2, Ube2j1, Ndufb6, Cox7a2l, Actr10, Ndufa12, Tbk1, Cyc1, Dnal4, Atg101, Ndufb3, Cox7b, Psmd7, Tomm40, Dctn5, Kif5c, Psmd14, Rb1cc1, Ndufa6, Actr1b, Tuba4a, Ndufa10l1, Ndufb7, Ppid, Map1lc3a, Dctn3l1, Ndufs5-ps2, Derl1, Sdhd, Ndufa1, Map3k5, Psmd13, Uqcrh, Uqcrq, Smcr8, Wnt16, Tuba1b, Calm2, Eif2s1, Cox6c, Psmb4, Atp5pd, Ube2g1, Rab5al1, Bad, Pik3c3, Sem1, Ndufa4, Uqcr10, Dnal1, Cox7a2, Cox6b1, Ndufc1, Apaf1, Atf4, Gnaq, Ndufv2, Rab1a, Psmd4, Vdac2, Vdac3, Nefl, Dvl1, Slc25a4, Psmb7, Cox5b, Psmb1, Atp5pf"
"KEGG"	"Up"	"rno05010"	"Alzheimer disease"	107	"107/866"	"320/6101"	2.35568345842956	2.14911153362937e-19	1.01315258013956e-17	"Cox7c, Becn1, Atp5mc3, Mapk8, Mapk1, Cdk5r1, Cdk5, Pik3ca, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Akt1, Calm1, Gapdh, Atp5f1d, Tubb3, Ppp3cb, Slc25a5, Mapk10, Cox6a1, LOC100361008, Cycs, Ndufa5, Psmd3, Ndufb4, Xbp1, Psmd6, Psmc6, Tubb2b, Uqcrfs1, Capn2, Ndufa2, Tubb5, Snca, Psmd8, Psenen, Ndufc2, Uqcrc2, Hras, Ndufv1, Akt3, Psmb5, Cox4i1, Ddit3, Ndufb5, Ptgs2, Ndufs3, Tubb4b, Ndufa8, Psma4, Psma5, Atp2a2, Ndufb6, Cox7a2l, Ndufa12, Cyc1, Atg101, Ndufb3, Cox7b, Psmd7, Kif5c, Psmd14, Rb1cc1, Slc39a3, Ndufa6, Tuba4a, Ndufa10l1, Ndufb7, Ppid, Ndufs5-ps2, Sdhd, Slc39a10, Ndufa1, Map3k5, Psmd13, Uqcrh, Uqcrq, Wnt16, Tuba1b, Calm2, Eif2s1, Cox6c, Psmb4, Atp5pd, Bad, Pik3c3, Sem1, Ndufa4, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Apaf1, Atf4, Gnaq, Ndufv2, Psmd4, Vdac2, Vdac3, Dvl1, Slc25a4, Psmb7, Cox5b, Psmb1, Atp5pf"
"KEGG"	"Up"	"rno05208"	"Chemical carcinogenesis - reactive oxygen species"	69	"69/866"	"178/6101"	2.73094039494512	1.59392891019911e-16	6.57495675457132e-15	"Cox7c, Atp5mc3, Mapk8, Mapk1, Pik3ca, Atp5mc2, Atp5f1b, Atp5pb, Atp5po, Acp1, Akt1, Jun, Atp5f1d, Sod1, Slc25a5, Mapk10, Cox6a1, LOC100361008, Ndufa5, Ptk2, Ahr, Map2k4, Ndufb4, Mgst3, Ephx4, Uqcrfs1, Ndufa2, Ndufc2, Uqcrc2, Hras, Ndufv1, Akt3, Cox4i1, Ndufb5, Ndufs3, Ndufa8, Ndufb6, Cox7a2l, Ndufa12, Cyc1, Ndufb3, Cox7b, Ndufa6, Ndufa10l1, Ndufb7, Ndufs5-ps2, Sdhd, Ndufa1, Map3k5, Uqcrh, Uqcrq, Gstm4, Pten, Cox6c, Slc26a1, Atp5pd, Bad, Ndufa4, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Grb2, Ndufv2, Vdac2, Vdac3, Slc25a4, Cox5b, Atp5pf"
"KEGG"	"Up"	"rno05415"	"Diabetic cardiomyopathy"	64	"64/866"	"164/6101"	2.74928181152481	1.44137018411375e-15	5.28502400841709e-14	"Cox7c, Mpc2, Atp5mc3, Mapk8, Gsr, Pik3ca, Atp5mc2, Mpc1, Atp5f1b, Atp5pb, Atp5po, Akt1, Gapdh, Atp5f1d, Ppp1cc, Slc25a5, Mapk10, Cox6a1, LOC100361008, Ndufa5, Ppp1cb, Tgfb3, Ndufb4, Uqcrfs1, Ndufa2, Ndufc2, Uqcrc2, Ndufv1, Akt3, Cox4i1, Ndufb5, Pdha1, Ndufs3, Ndufa8, Atp2a2, Ndufb6, Cox7a2l, Ndufa12, Cyc1, Ndufb3, Cox7b, Ndufa6, Ndufa10l1, Ndufb7, Ndufs5-ps2, Sdhd, Ndufa1, Uqcrh, Uqcrq, Pten, Cox6c, Atp5pd, Ndufa4, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Mmp9, Ndufv2, Vdac2, Vdac3, Slc25a4, Cox5b, Atp5pf"
"KEGG"	"Up"	"rno04932"	"Non-alcoholic fatty liver disease"	51	"51/866"	"128/6101"	2.80700599018476	4.71220324774552e-13	1.55502707175602e-11	"Cox7c, Mapk8, Pik3ca, Akt1, Il6r, Jun, Mapk10, Cox6a1, LOC100361008, Cycs, Ndufa5, Ndufb4, Xbp1, Uqcrfs1, Ndufa2, Ndufc2, Uqcrc2, Ndufv1, Akt3, Cox4i1, Ddit3, Ndufb5, Ndufs3, Ndufa8, Ndufb6, Cox7a2l, Ndufa12, Cyc1, Ndufb3, Cox7b, Ndufa6, Ndufa10l1, Ndufb7, Ndufs5-ps2, Sdhd, Ndufa1, Map3k5, Uqcrh, Prkag2, Uqcrq, Eif2s1, Cox6c, Cdc42, Ndufa4, Uqcr10, Cox7a2, Cox6b1, Ndufc1, Atf4, Ndufv2, Cox5b"
